source,author,title,description,url,urlToImage,publishedAt,content,Sentiment
"{'id': None, 'name': 'Tinhte.vn'}","no-reply@tinhte.vn (Cáo - Foxtek), Cáo - Foxtek","Xiaomi 15 Ultra ra mắt: Camera Leica 1 inch, ống kính tiềm vọng UltraPure 200 MP, giá từ 22.8 triệu","Vào tối ngày 27/2/2025 (theo giờ Việt Nam), Xiaomi chính thức ra mắt Xiaomi 15 Ultra tại thị trường nội địa và đây là mẫu flagship mới nhất của hãng với hậu tố Ultra. Tương tự tiền nhiệm Xiaomi 14 Ultra ra mắt cách đây 1 năm…",https://tinhte.vn/thread/xiaomi-15-ultra-ra-mat-camera-leica-1-inch-ong-kinh-tiem-vong-ultrapure-200-mp-gia-tu-22-8-trieu.3964519/,https://photo2.tinhte.vn/data/attachment-files/2025/02/8654366_Xiaomi-15-Ultra-thumb.jpeg,2025-02-27T14:50:53Z,"Còn ây là ph kin Photography Kit màu - en ca Xiaomi 15 Ultra. Ngun: Xiaomi.Di ây là tóm tt thông s cu hình Xiaomi 15 Ultra da trên thông tin t trang ch sn phm:<ul><li>Màn hình: 6.73 inch, AMOLED, 3.2… [+4707 chars]",0.0
"{'id': None, 'name': 'Photorumors.com'}",PR admin,The new Sony 400-800mm f/6.3-8 G & 16mm f/1.8 G lenses are now available for pre-order,The new Sony 400-800mm f/6.3-8 G and 16mm f/1.8 G lenses are now available for pre-order: US: B&H Photo | Adorama | Amazon DE: Erhardt | Koch | Calumet UK: WEX Sony 400-800mm f/6.3-8 G and 16mm f/1.8 G lenses officially announced A reminder that Viltrox also …,https://photorumors.com/2025/02/27/the-new-sony-400-800mm-f-6-3-8-g-16mm-f-1-8-g-lenses-are-now-available-for-pre-order/,https://photorumors.com/wp-content/uploads/2025/02/The-new-Sony-400-800mm-f6.3-8-G-16mm-f1.8-G-lenses-pre-order-copy.jpg,2025-02-27T14:45:51Z,"FCC disclosure statement: this post may contain affiliate links or promotions that do not cost readers anything but help keep this website alive. As an Amazon Associate, I earn from qualifying purcha… [+253 chars]",0.8402
"{'id': None, 'name': 'Phonandroid'}",Kevin Dachez,"Sony baisse le prix astronomique de ce périphérique de la PS5, enfin une bonne affaire ?",Sony s'est enfin décidé à baisser le prix astronomique de ce périphérique de la PS5. De quoi en faire une bonne affaire ? Ce sera à vous d'en juger. Sony vient enfin de se décider à baisse le prix astronomique...,https://www.phonandroid.com/sony-baisse-le-prix-astronomique-de-ce-peripherique-de-la-ps5-enfin-une-bonne-affaire.html,https://wp-pa.phonandroid.com/uploads/2025/02/PSVR2-baisse-prix-2.jpg,2025-02-27T14:45:47Z,"Sony s'est enfin décidé à baisser le prix astronomique de ce périphérique de la PS5. De quoi en faire une bonne affaire ? Ce sera à vous d'en juger.
 Crédits : Adobe Stock
Sony vient enfin de se dé… [+2481 chars]",0.0
"{'id': None, 'name': 'Deadline'}",Jake Kanter,BBC Content Chief Runners & Riders: Who Will Claim The Most Powerful Creative Job In British TV?,Charlotte Moore’s decision to quit the BBC has opened up the most powerful creative job in British television — and within minutes speculation was rampant about who could succeed the outgoing content chief. Moore shocked the industry this morning by announcin…,http://deadline.com/2025/02/bbc-content-chief-runners-riders-who-replaces-charlotte-moore-1236303490/,https://deadline.com/wp-content/uploads/2025/02/GettyImages-1248318440-e1740663395889.jpg?w=1024,2025-02-27T14:41:36Z,Charlotte Moore’s decision to quit the BBC has opened up the most powerful creative job in British television — and within minutes speculation was rampant about who could succeed the outgoing content… [+11873 chars],0.8927
"{'id': None, 'name': 'Itc.ua'}",Андрій Русанов,Представлен флагман Xiaomi 15 Ultra с ценой от $895 — глобальный релиз ожидается 2 марта,"Xiaomi 15 Ultra все же вышел в двухцветном и монотонных вариантах, с батареей емкостью 5410 мАч — это были главные интриги накануне запуска.",https://itc.ua/news/predstavlen-flagman-xiaomi-15-ultra-s-tsenoj-ot-895-globalnyj-relyz-ozhydaetsya-2-marta/,https://itc.ua/wp-content/uploads/2025/02/gsmarena_009-1.jpg,2025-02-27T14:41:07Z,"Xiaomi 15 Ultra , 5410 .
 Xiaomi Ultra Snapdragon 8 Elite, 12 16 LPDDR5X, UFS 4.1 256 , 512 1 . 45% 52% ( ).
 10% 8%. 90 80 . AMOLED- 3200×1440 6,73″, 1-120 3200 .
, Leica , , . , 1″ 50 Sony LYT-9… [+685 chars]",0.0
"{'id': None, 'name': ""What's on Netflix""}",Kasey Moore,‘Kraven The Hunter’ Gets Netflix Streaming Release Date,The month is hitting Netflix in the US a month earlier than initially expected.,https://www.whats-on-netflix.com/news/kraven-the-hunter-gets-netflix-streaming-release-date/,https://www.whats-on-netflix.com/wp-content/uploads/2025/02/kraven-the-hunter-netflix-release-date-confirmed.jpg,2025-02-27T14:41:01Z,"Picture: Sony Pictures
Serving as the sixth installment in Sony’s Spider-Man Universe (dubbed the SSU), Kraven the Hunter slashed its way into theaters across the United States back in mid-December … [+3000 chars]",0.2263
"{'id': None, 'name': 'Bleeding Cool News'}",Adi Tantimedh,MobLand: Guy Ritchie Gangster Drama Premieres on Paramount+ in March,"Paramount+ revealed the title and premiere date for its highly anticipated new global organized crime series, MobLand. The series from Guy Ritchie will exclusively premiere on Sunday, March 30, on Paramount+ in the U.S., Canada, the U.K., and Australia. A glo…",https://bleedingcool.com/comics/mobland-guy-ritchie-gangster-drama-premieres-on-paramount-in-march/,https://bleedingcool.com/wp-content/uploads/2024/10/Orwell_HiRes_Fr_04_2000x834_thumbnail-2000x1125.jpg,2025-02-27T14:37:07Z,"Posted in: Comics | Tagged: gangster drama, guy ritchie, Mobland, paramount
Guy Ritchie has a new British gangster series called MobLand coming to Paramount+ on March 30th, with Tom Hardy, Pierce Br… [+2512 chars]",0.4019
"{'id': None, 'name': 'Everyeye.it'}",Michele Galluzzi,"Death Stranding 2, Sony avvisa i giocatori: 'Aspettatevi l'inaspettato!'","I curatori del sito ufficiale di PlayStation invitano la community PS5 ad ""aspettarsi l'inaspettato"" con Death Stranding 2Mentre Hideo Kojima 'suona la carica' per il nuovo video di Death Stranding 2, i curatori del sito ufficiale di PlayStation invitano la c…",https://www.everyeye.it/notizie/death-stranding-2-sony-avvisa-giocatori-aspettatevi-inaspettato-782225.html,https://images.everyeye.it/img-notizie/death-stranding-2-sony-avvisa-giocatori-aspettatevi-inaspettato-v3-782225.jpg,2025-02-27T14:32:00Z,"Mentre Hideo Kojima 'suona la carica' per il nuovo video di Death Stranding 2, i curatori del sito ufficiale di PlayStation invitano la community PS5 ad ""aspettarsi l'inaspettato"" con il prossimo, at… [+1365 chars]",-0.5994
"{'id': None, 'name': 'ComputerBase'}",Frank Hüber,PlayStation VR2: Sony senkt den Preis von 600 auf 450 Euro,"Sony hat angekündigt, den Preis für das VR-Headset PlayStation VR2 (Test) ab März zu senken. Die unverbindliche Preisempfehlung reduziert sich dann von offiziell 599,99 Euro auf 449,99 Euro. Derzeit ist das VR-Headset für die PlayStation 5 im Handel Bestpreis…",https://www.computerbase.de/news/gaming/playstation-vr2-sony-senkst-den-preis-von-600-auf-450-euro.91586/,https://pics.computerbase.de/1/1/6/2/9/2-66f305c0674481e8/article-1280x720.81ed19aa.jpg,2025-02-27T14:30:00Z,"Sony hat angekündigt, den Preis für das VR-Headset PlayStation VR2 (Test) ab März zu senken. Die unverbindliche Preisempfehlung reduziert sich dann von offiziell 599,99 Euro auf 449,99 Euro. Derzeit … [+2373 chars]",-0.5994
"{'id': None, 'name': 'Kg-portal.ru'}",hello@kg-portal.ru (Всеяредакция),Экс-представитель Sony Pictures в России требует от кинотеатров миллиард рублей за нелегальный прокат,"Зрители не теряют надежды, что рано или поздно политическая обстановка в мире сменится, и голливудские мейджоры вернутся на российский рынок. Отдельные граждане считают, что с этой надеждой связано нежелание властей разрешить кинотеатрам крутить импортные фил…",https://kg-portal.ru/comments/126635-ekspredstavitel-sony-pictures-v-rossii-trebuet-ot-kinoteatrov-milliard-rublej-za-nelegalnyj-prokat/,https://kg-portal.ru/img/128442/main_2x.jpg,2025-02-27T14:29:00Z,", , . , , . , Sony Pictures .
 Sony. «-», , « » 2022 . Sony Pictures , «-: »«: ».
 2022 Sony Pictures . , , - .
 . «-», « », 1 « », « », «», «» . , 4,5 . , , . , - .
 «-» . , , Sony Pictures . , .",0.0
"{'id': None, 'name': 'Frandroid'}",William Zimmer,Ce smartphone pourrait surpasser l’iPhone 16 Pro en qualité vidéo,"Si vous cherchez l’un des meilleurs photophones de l’année, vous devriez peut-être attendre le prochain Vivo X200 Ultra. Ce smartphone haut de gamme, dont le lancement est prévu pour avril, promet de redéfinir les standards de l'imagerie mobile grâce à son sy…",https://www.frandroid.com/marques/vivo/2521931_ce-smartphone-pourrait-surpasser-liphone-16-pro-en-qualite-video,"https://c0.lestechnophiles.com/images.frandroid.com/wp-content/uploads/2024/10/Vivo-X200-Pro-Colours.webp?resize=1600,900&key=82ec7180&watermark",2025-02-27T14:24:31Z,"Si vous cherchez l’un des meilleurs photophones de l’année, vous devriez peut-être attendre le prochain Vivo X200 Ultra. Ce smartphone haut de gamme, dont le lancement est prévu pour avril, promet de… [+2207 chars]",0.0
"{'id': None, 'name': 'Mail.ru'}",Иван Гвоздь,Представлен камерофон Xiaomi 15 Ultra: объектив на 200-мегапикселей и Snapdragon 8 Elite,"Новинка доступна в нескольких конфигурациях по цене от 76 500 рублей. Глобальный релиз ожидается в марте этого года.
Сегодня в Китае прошла официальная презентация камерофона от компании Xiaomi — модели 15 Ultra. Новинка получила топовый объектив на четыре се…",https://hi-tech.mail.ru/news/123318-predstavlen-kamerofon-xiaomi-15-ultra/,https://resizer.mail.ru/p/ca4fb390-7445-58b6-ab5d-e02e7e7bf6b2/AQAK2a_fPCdjcdbx1gxgG2eU_KsF8OQdn6dZP-3jBVmyJkAfdZERnx9aHogBNiNOsZEv1ABmnMCNEotqIuT8OK7Pi2Y.jpg,2025-02-27T14:21:42Z,"Xiaomi — 15 Ultra.    Leica   ,       : iPhone 16 Pro Max, Samsung Galaxy S25 Ultra  Huawei Pura70 Pro+.   ,  ,       .
Xiaomi 15 Ultra   . 4 : Summilux  50 , Samsung JN5  50 , Sony IMX858  50  , , … [+844 chars]",0.0
"{'id': None, 'name': 'PC Gamer'}",Elie Gould,'A big scam company just stole my whole game': A Backrooms indie dev has been forced to seek legal help after someone took their game off Steam and uploaded it to the Nintendo Store,"""This is hurtful to smaller indie developers.""",https://www.pcgamer.com/games/horror/a-big-scam-company-just-stole-my-whole-game-a-backrooms-indie-dev-has-been-forced-to-seek-legal-help-after-someone-took-their-game-off-steam-and-uploaded-it-to-the-nintendo-store/,https://cdn.mos.cms.futurecdn.net/SGVJNR9RbGycc3EQyoNhZb-1200-80.png,2025-02-27T14:19:32Z,"Backrooms games have quickly become a staple of the horror genre. If you check on Steam, there are hundreds to choose from, which, despite looking similar thanks to their setting, can be different in… [+4118 chars]",-0.7274
"{'id': None, 'name': 'Gadgets360.com'}","Nithya P Nair, Siddharth Suvarna","Realme's Upcoming Ultra Phone Confirmed to Get 1-Inch Camera Sensor, Camera Samples Teased",Realme is all set to globally launch its Realme 14 Pro series at the Mobile World Congress (MWC 2025) in Barcelona. The Chinese tech brand also teased that it will reveal an 'Ultra' branded model at the launch event. The exact moniker of this Ultra flagship i…,https://www.gadgets360.com/mobiles/news/realme-ultra-camera-sensor-specifications-teasers-mwc-2025-7808928,https://i.gadgets360cdn.com/large/realme_sensor_x_1740665136265.jpg,2025-02-27T14:15:56Z,Realme is all set to globally launch its Realme 14 Pro series at the Mobile World Congress (MWC 2025) in Barcelona. The Chinese tech brand also teased that it will reveal an 'Ultra' branded model at … [+1922 chars],-0.296
"{'id': None, 'name': 'Numerama'}",Hugo Bernard,Sony casse le prix du PlayStation VR2 pour le sauver de l’échec,"Pour vendre son casque de réalité virtuelle, Sony a décidé de baisser son prix. À partir de mars, le PlayStation VR 2 sera vendu à 449,99 euros et il y aura même un jeu inclus. Il y a deux ans, Sony dévoilait le PlayStation VR 2, un nouveau casque de réalité …",https://www.numerama.com/tech/1914335-sony-casse-le-prix-du-playstation-vr2-pour-le-sauver-de-lechec.html,"https://c0.lestechnophiles.com/www.numerama.com/wp-content/uploads/2024/05/sony-ps-vr-2.jpg?resize=1600,900&key=43702d20&watermark",2025-02-27T14:14:52Z,"Pour vendre son casque de réalité virtuelle, Sony a décidé de baisser son prix. À partir de mars, le PlayStation VR 2 sera vendu à 449,99 euros et il y aura même un jeu inclus.
Il y a deux ans, Sony… [+2020 chars]",0.0
