source,author,title,description,url,urlToImage,publishedAt,content,Sentiment
"{'id': None, 'name': 'Politiken.dk'}",,Fængsel for sprængning og ildspåsættelse i København,Retten på Frederiksberg har dømt en 24-årig udenlandsk statsborger for angreb i oktober 2023.,https://politiken.dk/danmark/art10309544/F%C3%A6ngsel-for-spr%C3%A6ngning-og-ildsp%C3%A5s%C3%A6ttelse-i-K%C3%B8benhavn,,2025-02-27T13:25:36Z,"Gem artiklen
Gemt
Læst
En ung mand er torsdag blevet dømt i en sag om sprængning og brandstiftelse på Frederiksborgvej i København tilbage i efteråret 2023.
Det oplyser anklagemyndigheden ved Køb… [+1040 chars]",0.0
"{'id': 'aftenposten', 'name': 'Aftenposten'}",Birger Løfaldli,"Fantastisk, men vi må si det som det er",KOMMENTAR: Fantastiske rammer. Fantastisk utøver. Johannes Høsflot Klæbo har tatt første steg på veien mot å bli VM-konge.,https://www.aftenposten.no/sport/i/Rz2j6d/fantastisk-men-vi-maa-si-det-som-det-er,https://premium.vgc.no/v2/images/8fc52380-a8a4-4dd2-85a3-5f8c2f2a9d16?fit=crop&format=auto&h=1365&w=2048&s=99520a95796b88d5fc514bbcaf4ed887f26389f8,2025-02-27T13:16:12Z,"Johannes Høsflot Klæbo knuste resten av finalefeltet og ble verdensmester på hjemmebane i Granåsen. Foto: Richard Sagen
KOMMENTAR: Fantastiske rammer. Fantastisk utøver. Johannes Høsflot Klæbo har t… [+4151 chars]",0.0
"{'id': 'aftenposten', 'name': 'Aftenposten'}","Ole K. Sagbakken, Johannes Strand, Roy Tommy Bråten",Helt suveren: Klæbo lekte seg til VM-gull på hjemmebane,Suverene Johannes Høsflot Klæbo taklet presset på hjemmebane. På sidelinjen tok kjæresten til tårene.,https://www.aftenposten.no/sport/i/aldJG5/verdensmester-klaebo-kjaeresten-i-taarer,https://premium.vgc.no/v2/images/1ed254e1-fd8c-44c9-a5d9-9a3b6bd97ab2?fit=crop&format=auto&h=860&w=1630&s=6b055bdd8b312b198b7027ae5104bd3b3bda4131,2025-02-27T13:15:08Z,"Suverene Johannes Høsflot Klæbo taklet presset. Noen meter unna tok kjæresten til tårene.
Johannes Høsflot Klæbo med full kontroll på italienske Frederico Pellegrino. Foto: Richard Sagen
<ul><li></… [+2887 chars]",0.0
"{'id': 'nrk', 'name': 'NRK'}",NRK,Ansgar Evensen ute av VM,"Ansgar Evensen fra Gjøvik er ute av sprinten i ski-VM i Trondheim.
Tiden var ikke god nok etter en tredjeplass i semifinalen.",https://www.nrk.no/innlandet/ansgar-evensen-ute-av-vm-1.17318719,https://static.nrk.no/nrkno/serum/2.0.515/common/img/default.jpg,2025-02-27T12:59:44Z,"Norsk Presseforbund, logo.
Vi arbeider etterVær Varsom-plakatens reglerfor god presseskikk.
Den som mener seg rammet av urettmessig publisering, oppfordres til å ta kontakt med redaksjonen. Pressen… [+135 chars]",0.2732
"{'id': 'nrk', 'name': 'NRK'}",NRK,Håvard Solås Taugbøl ute av VM,"Håvard Solås Taugbøl fra Lillehammer er ute av sprinten i ski-VM i Trondheim.
Han endte på tredjeplass i kvart-finalen, og tiden var ikke god nok til å gå videre.",https://www.nrk.no/innlandet/havard-solas-taugbol-ute-av-vm-1.17318394,https://static.nrk.no/nrkno/serum/2.0.515/common/img/default.jpg,2025-02-27T12:35:43Z,"Håvard Solås Taugbøl fra Lillehammer er ute av sprinten i ski-VM i Trondheim.
Han endte på tredjeplass i kvart-finalen, og tiden var ikke god nok til å gå videre.",0.2732
"{'id': 'nrk', 'name': 'NRK'}",Sigurd Vik,«Fiffig vri på «hjemsøkt hus»-sjangeren»,Steven Soderbergh leker seg med kameraet og spiller ut et familiedrama fra spøkelsets perspektiv.,https://www.nrk.no/filmpolitiet/anmeldelse_-_presence_-1.17316795,https://gfx.nrk.no/itKrFNbdb7sOIC9U82_68wRmpquMo3ykJCKubffjtIxA.jpg,2025-02-27T12:27:26Z,"Alt som vises gjennom filmens 85 minutter er sett gjennom blikket til et spøkelse som hjemsøker et hus. 
Regissør Steven Soderbergh («Ocean's 11») lykkes godt med dette uvanlige fortellergrepet. Und… [+2582 chars]",0.0
"{'id': None, 'name': 'Www.dr.dk'}",,Jesper Jensen misser håndboldlandsholdets næste kampe,"Det danske håndboldlansdhold må klare sig uden Jesper Jensens dessiner og råd, når der i næste uge skal spilles landskampe i Holland.",https://www.dr.dk/sporten/seneste-sport/jesper-jensen-er-ikke-med-til-haandboldlandsholdets-naeste-kampe,https://asset.dr.dk/drdk/freja-images/327?im=Resize%2Cwidth%3D700%3BCrop%2Crect%3D%280%2C0%2C700%2C394%29%2Cgravity%3DCenter,2025-02-27T11:17:00Z,"Hun har vundet OL-guld seks gange, vundet USA's bedste basketball-liga tre gange og scoret flest point af alle i selvsamme WNBA.
Men nu er det slut for den 42-årige Phoenix Mercury-stjerne Diana Tau… [+862 chars]",-0.5859
"{'id': None, 'name': 'Www.vg.no'}","Eirik Røsvik, Anja A. T. Brekke, Helge Mikalsen (foto)",MDG snur: Vil peke på Støre som statsminister,I fjor nektet MDG å si hvem de helst ville støtte etter valget. Nå peker de på Jonas Gahr Støre (Ap).,https://www.vg.no/nyheter/i/4BQ0E6/mdg-vil-stoette-stoere-som-statsminister,https://akamai.vgc.no/v2/images/bcfb1ec3-35aa-4ad1-a1b5-e0ba6c15657c?format=auto&w=1080&s=a1cff22640f2a2286f325695437e87702a55aa5e,2025-02-27T10:38:35Z,"Kortversjonen
<ul><li>MDG-leder Arild Hermstad sier partiet nå vil forhandle med Jonas Gahr Støre (Ap) etter valget, dersom de havner på vippen. </li><li>MDG ender retning blant annet på grunn av Fr… [+7448 chars]",0.0
"{'id': None, 'name': 'Politiken.dk'}",,Regeringen har for første gang vist vejen 2030-målet,"Klimarådet vurderer for første gang i rapport, at regeringen har anskueliggjort vejen til klimamålet for 2030.",https://politiken.dk/klima/art10308987/Regeringen-har-for-f%C3%B8rste-gang-vist-vejen-2030-m%C3%A5let,https://politiken.dk/incoming/img10309005.p23ndf/ORIGINALS/original_750/Roeh%C3%B8st%20til%20arkiv,2025-02-27T10:02:41Z,"Gem artiklen
Gemt
Læst
Efter at have stemplet regeringens klimapolitik som utilstrækkelig fire år i streg vurderer Klimarådet nu, at vejen til klimamålet i 2030 er anskueliggjort.
Det er første g… [+2611 chars]",-0.34
"{'id': None, 'name': 'Politiken.dk'}",,Ny klimarapport: Regeringen har for første gang vist vejen for 2030-målet,"Klimarådet vurderer for første gang i rapport, at regeringen har anskueliggjort vejen til klimamålet for 2030.",https://politiken.dk/klima/art10308987/Ny-klimarapport-Regeringen-har-for-f%C3%B8rste-gang-vist-vejen-for-2030-m%C3%A5let,https://politiken.dk/incoming/img10309005.p23ndf/ORIGINALS/original_750/Roeh%C3%B8st%20til%20arkiv,2025-02-27T10:02:41Z,"Gem artiklen
Gemt
Læst
Efter at have stemplet regeringens klimapolitik som utilstrækkelig fire år i streg vurderer Klimarådet nu, at vejen til klimamålet i 2030 er anskueliggjort.
Det er første g… [+2611 chars]",-0.34
"{'id': None, 'name': 'Www.dr.dk'}",,"Kirstine har kæmpet sig til et job som tømrer: 'Det er uprofessionelt, at man ikke kan være kvinde i et såkaldt mandefag'",Flere piger og kvinder lærer at svinge skruemaskine og hammer på tømreruddannelsen.,https://www.dr.dk/nyheder/indland/kirstine-har-kaempet-sig-til-et-job-som-toemrer-det-er-uprofessionelt-man-ikke-kan,https://asset.dr.dk/drdk/drupal-images/other/2025/02/26/klip_toemrer.jpeg?im=Resize%2Cwidth%3D1200%3BCrop%2Crect%3D%280%2C0%2C1200%2C675%29%2Cgravity%3DCenter,2025-02-27T09:45:00Z,"Kirstine Kjær Hausted kravler rutineret rundt på taget og skruer lægter fast, så landejendommen i Sommersted kan få nyt tag på.
Hun er en af landets få kvindelige tømrere.
Men hvis udviklingen i an… [+2625 chars]",0.0
"{'id': 'nrk', 'name': 'NRK'}",Nils Fridtjof Skumsvoll,Bugge Pettersen blir Odds nye daglege leiar: – Kjente meg veldig ønsket,Espen Bugge Pettersen (44) blir Odds nye daglege leiar. Den tidlegare landslagsmålvakta lovar å kjempe beinhardt for at klubben rykker opp til eliteserien igjen.,https://www.nrk.no/vestfoldogtelemark/espen-bugge-pettersen-blir-odds-nye-daglege-leiar-1.17318128,https://gfx.nrk.no/LXRaxAn-z10CsxshtuZVjAm1Es-ndohxoaYcGh881QLw.jpg,2025-02-27T09:34:21Z,"Saka samanfatta
<ul><li>Espen Bugge Pettersen blir Odds nye daglege leiar.</li><li>Pettersen har tidlegare vore dagleg leiar i Sandefjord fotball i seks år, og er også kjent som tidlegare landslagsm… [+3715 chars]",0.0
"{'id': None, 'name': 'Www.dr.dk'}",,Landstræner tager rolle som sportschef i sejlunionen,Dansk Sejlunion har rekrutteret fra egne rækker for at besætte den ledige stilling som sportschef i unionen.,https://www.dr.dk/sporten/seneste-sport/landstraener-tager-rolle-som-sportschef-i-sejlunionen,https://asset.dr.dk/drdk/freja-images/327?im=Resize%2Cwidth%3D700%3BCrop%2Crect%3D%280%2C0%2C700%2C394%29%2Cgravity%3DCenter,2025-02-27T08:02:00Z,"Hun har vundet OL-guld seks gange, vundet USA's bedste basketball-liga tre gange og scoret flest point af alle i selvsamme WNBA.
Men nu er det slut for den 42-årige Phoenix Mercury-stjerne Diana Tau… [+862 chars]",-0.5859
"{'id': None, 'name': 'Www.dr.dk'}",,Efter flere afvisninger siger minister nu undskyld til adopterede,"Ane Halsboe-Jørgensen siger undskyld for, at ny lov ramte adopterede, uden det var hensigten.",https://www.dr.dk/nyheder/politik/efter-flere-afvisninger-siger-minister-nu-undskyld-til-adopterede,https://asset.dr.dk/drdk/drupal-images/other/2025/02/27/20240603-112139-l-1920x1313web.jpg?im=Resize%2Cwidth%3D1200%3BCrop%2Crect%3D%280%2C0%2C1200%2C675%29%2Cgravity%3DCenter,2025-02-27T07:55:00Z,"I går sagde hun, at hun vil lave loven om, så adopterede alligevel ikke blev ramt. Det var slet ikke hensigten, lød det.
Den konservative leder Mona Juul var en af dem, der opfordrede hende til at s… [+2119 chars]",0.0
"{'id': 'nrk', 'name': 'NRK'}",Lars Bryne,Sønderknust Skistad måtte trøstes: – Vil helst glemme denne dagen,Kristine Stavås Skistad stivnet totalt i sprintfinalen og måtte ta til takke med VM-sølv. Etterpå var 26-åringen langt nede.,https://www.nrk.no/skivm/ski-vm_-sonderknust-kristine-stavas-skistad-matte-trostes_-_-vil-helst-glemme-denne-dagen-1.17318074,https://gfx.nrk.no/9oUHvfv3LBoVxXRiXOcclA9LTVHtY3aZfWZFxc-fYVOg.jpg,2025-02-27T07:53:14Z,"Jeg vil helst glemme denne dagen, sier en skuffet Kristine Stavås Skistad til NRK.
Det meste handlet om stjernene Jonna Sundling og Kristine Stavås Skistad i VM-sprinten.
De to fulgte hverandre tet… [+4885 chars]",0.0
"{'id': None, 'name': 'Www.dr.dk'}",,Tidligere storsponsor er tilbage på Vingegaards hold,"Når Jonas Vingegaard til sommer skal forsøge at generobre Tour de France-tronen, bliver det i en trøje med et ekstra navn på.",https://www.dr.dk/sporten/seneste-sport/tidligere-storsponsor-er-tilbage-paa-vingegaards-hold,https://asset.dr.dk/drdk/freja-images/327?im=Resize%2Cwidth%3D700%3BCrop%2Crect%3D%280%2C0%2C700%2C394%29%2Cgravity%3DCenter,2025-02-27T07:11:00Z,"Hun har vundet OL-guld seks gange, vundet USA's bedste basketball-liga tre gange og scoret flest point af alle i selvsamme WNBA.
Men nu er det slut for den 42-årige Phoenix Mercury-stjerne Diana Tau… [+862 chars]",-0.5859
"{'id': 'nrk', 'name': 'NRK'}",Even Samir Kaushik,«Eit av årets beste album – allereie»,Oppfølgjaren til «Animorphs» kjem på ingen måte til å leve i skuggen av forgjengaren.,https://www.nrk.no/p3/anmeldelse_-_soft-spot_-av-honningbarna-1.17313801,https://gfx.nrk.no/DVbL8Xx2nQmIUoC9aTMXKgVG6_Cbt9EmyWhAFI_jKtyg.jpg,2025-02-27T06:44:45Z,"Då Honningbarna slapp albumet «Animorphs» i 2022, skulle det vise seg at dei la lista usedvanleg høgt. Albumet blei utelukkande godt tatt i mot - både frå kritikarane og frå fansen, som for ein gongs… [+5226 chars]",0.0
"{'id': None, 'name': 'Www.dr.dk'}",,"Pytlicks sæson er formentlig slut, siger Flensborg-chef",Tirsdag landede en rigtig dårlig håndboldnyhed fra det nordtyske.,https://www.dr.dk/sporten/seneste-sport/pytlicks-saeson-er-formentlig-ovre-siger-flensborg-chef,https://asset.dr.dk/drdk/drupal-images/crop/2025/02/27/1740638339_scanpix-24322528615451.jpg?im=Resize%2Cwidth%3D700%3BCrop%2Crect%3D%280%2C0%2C700%2C394%29%2Cgravity%3DCenter,2025-02-27T06:44:00Z,"Hun har vundet OL-guld seks gange, vundet USA's bedste basketball-liga tre gange og scoret flest point af alle i selvsamme WNBA.
Men nu er det slut for den 42-årige Phoenix Mercury-stjerne Diana Tau… [+862 chars]",-0.5859
"{'id': None, 'name': 'Bangkok Post'}",,New movies out this week: Feb 27-March 5,<p>New releases that hit cinemas in Thailand this week.&nbsp;</p>,https://www.bangkokpost.com/life/arts-and-entertainment/2969381/new-movies-out-this-week-feb-27-march-5,https://static.bangkokpost.com/media/content/20250227/c2_2969381_250227132651.jpg,2025-02-27T06:27:00Z,"New releases that hit cinemas in Thailand this week. 
A Complete Unknown
Directed by James Mangold.
Who’s in it? 
Timothée Chalamet, Edward Norton and Elle Fanning.
What’s it about? 
New York, … [+3963 chars]",0.0
"{'id': None, 'name': 'Www.vg.no'}",Herman Folvik,Klæbo frykter TV-kompisene: – Skjønner at han er bekymret,"På sommeren er Emil Iversen og Niklas Dyrhaug med Johannes Høsflot Klæbo på kjæreste-ferier. Nå bedømmer de han i media. Det er i grenseland, mener ekspert.",https://www.vg.no/sport/i/Eyk0PP/johannes-hoesflot-klaebo-frykter-kompisene-som-er-tv-eksperter-skjoenner-at-han-er-bekymret,https://akamai.vgc.no/v2/images/866c9a7a-19fd-4532-ada2-3fd8b625578c?format=auto&w=1080&s=77bd8c22b2db0da3103c5af51d18166d7b63e837,2025-02-27T06:15:47Z,"Kortversjonen
<ul><li>Johannes Høsflot Klæbo vurderes på TV av gode venner, noe han kaller litt skummelt.</li><li>Emil Iversen er fersk TV 2-ekspert og forstår Klæbos bekymring</li><li>Viaplay-ekspe… [+4873 chars]",0.0
"{'id': None, 'name': 'GlobeNewswire'}",TGS ASA,TGS - Ex dividend of NOK 1.73 per share today,"OSLO, NORWAY (27 February 2025) – The shares in TGS ASA will be traded ex dividend NOK 1.73 (USD 0.155) as from today, 27 February 2025.  ......",https://www.globenewswire.com/news-release/2025/02/27/3033488/0/en/TGS-Ex-dividend-of-NOK-1-73-per-share-today.html,https://ml-eu.globenewswire.com/Resource/Download/66573019-8d32-4f77-9496-1ca286cb2626,2025-02-27T06:00:00Z,"OSLO, NORWAY (27 February 2025) The shares in TGS ASA will be traded ex dividend NOK 1.73 (USD 0.155) as from today, 27 February 2025.",0.296
"{'id': 'aftenposten', 'name': 'Aftenposten'}",Karoline Ulvnes,Leier ut: - Buss ville tatt flere timer,Mange fikk ikke leid ut huset til ski-VM. Da måtte de tenke nytt.,https://www.aftenposten.no/sport/i/Gy2Mj9/utleie-boom-jeg-tenkte-hvorfor-ikke,https://premium.vgc.no/v2/images/c13bd3af-f731-4ece-8f76-47d48981ffb9?fit=crop&format=auto&h=1126&w=686&s=be183ed4363d2ecefb6cb4b548a70b5990ae9bfd,2025-02-27T05:36:05Z,"Mange fikk ikke leid ut huset til ski-VM. Da måtte de tenke nytt. 
Det er mange som prøver å leie ut parkeringsplasser i forbindelse med ski-VM. Foto: Facebook
Publisert: 27.02.2025 06:36 | Oppdate… [+2384 chars]",0.0
"{'id': None, 'name': 'Politiken.dk'}",,"Starmer imødekommer Trumps krav i sidste øjeblik, inden han flyver mod USA","Storbritanniens premierminister møder Trump i dag. Han vil prøve at stoppe USA’s soloridt i Ukraine i allersidste øjeblik. Men reelt er det nok for sent, skriver Jacob Fuglsang i denne analyse",https://politiken.dk/internationalt/art10308378/Starmer-im%C3%B8dekommer-Trumps-krav-i-sidste-%C3%B8jeblik-inden-han-flyver-mod-USA,https://politiken.dk/incoming/img10308534.dj37hv/ORIGINALS/original_750/BRITAIN-POLITICS-GOVERNMENT-PARLIAMENT,2025-02-27T05:31:33Z,"Gem artiklen
Gemt
Læst
Rusland kan gøre, »hvad fanden de vil« mod Nato-lande, der ikke lever op til Natos mål for udgifter til forsvar. Sådan lød det fra Donald Trump for et år siden. Dengang var … [+376 chars]",0.0
"{'id': 'nrk', 'name': 'NRK'}",Magnus Helle,Derfor nektar ho å bruke solbriller: – Fødd til å gå utan,Kristine Stavås Skistad (26) seier ho aldri kjem til å bruke solbriller. Det meiner langrennsekspertane kan straffe seg.,https://www.nrk.no/skivm/kristine-stavas-skistad-nektar-a-bruke-solbriller_-langrennsekspertar-meiner-det-er-merkeleg-1.17316659,https://gfx.nrk.no/WvpoQd-UQhfg82o_MbBzsASbQjdieAS8dR6NOU3ZvG-g.jpg,2025-02-27T04:27:17Z,"Det er ein snodig «trass» å ha i langrennssporten, seier NRKs langrennsekspert Martin Johnsrud Sundby når han får høyre om Skistads solbrillenekt.
Under verdscuprennet i Les Rousses i januar køyrde … [+3414 chars]",0.34
"{'id': None, 'name': 'Politiken.dk'}",,"Vi har ikke en trivselskrise. Vi har bare glemt at fortælle vores børn, at livet er en pose blandede bolsjer",Lyt til nyt afsnit af ’Du lytter til Politiken’.,https://politiken.dk/podcast/dulyttertilpolitiken/art10308337/Vi-har-ikke-en-trivselskrise.-Vi-har-bare-glemt-at-fort%C3%A6lle-vores-b%C3%B8rn-at-livet-er-en-pose-blandede-bolsjer,https://politiken.dk/incoming/img10305279.1yp85u/ORIGINALS/original_750/file7zimzheq6ac1b6f4oigp,2025-02-27T03:30:00Z,"Danske børn og unge trives dårligt. Siger vi.
De er utrygge som aldrig før. Plaget af angst, har ADHD, er deprimerede og har lavt selvværd.
Og nu har vi efterhånden hørt det så mange gange, at mang… [+788 chars]",0.0
"{'id': None, 'name': 'Www.dr.dk'}",,Syg Holger Rune trækker sig fra kamp i Acapulco,"Holger Rune har på grund af sygdom trukket sig fra ATP 500-turneringen i mexicanske Acapulco, skriver ATP på X.",https://www.dr.dk/sporten/seneste-sport/syg-holger-rune-traekker-sig-fra-kamp-i-acapulco,https://asset.dr.dk/drdk/freja-images/327?im=Resize%2Cwidth%3D700%3BCrop%2Crect%3D%280%2C0%2C700%2C394%29%2Cgravity%3DCenter,2025-02-27T03:29:00Z,"Hun har vundet OL-guld seks gange, vundet USA's bedste basketball-liga tre gange og scoret flest point af alle i selvsamme WNBA.
Men nu er det slut for den 42-årige Phoenix Mercury-stjerne Diana Tau… [+862 chars]",-0.5859
"{'id': None, 'name': 'Www.vg.no'}",Lisa Amdam Tetlie,Spår norsk gullregn: – Største favoritten gjennom 100 år,"Norge håper på medaljedryss i VM på hjemmebane. Og skal vi tro ekspertene, blir det mange norske norske gullvinnere.",https://www.vg.no/sport/i/zA3L0r/slik-blir-vm-paa-ski-2025-spaar-norsk-medaljefest,https://akamai.vgc.no/v2/images/0773c559-f00a-4c24-9f8b-29962ba65e46?format=auto&w=1080&s=54eb84a6007d0bcde7553d2dadc38355263c38ee,2025-02-27T02:06:48Z,"Kortversjonen
<ul><li>Eksperter spår stort norsk medaljedryss under VM på hjemmebane.</li><li>Jørn Sundby og Jann Post tror Norge vil ta rundt 30 medaljer, hvorav 13-15 kan være gull.</li><li>Theres… [+4388 chars]",0.0
