source,author,title,description,url,urlToImage,publishedAt,content,Sentiment
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Cisco Systems (NASDAQ:CSCO) Upgraded at StockNews.com,StockNews.com upgraded shares of Cisco Systems (NASDAQ:CSCO – Free Report) from a buy rating to a strong-buy rating in a report released on Friday. Other equities research analysts also recently issued reports about the stock. BNP Paribas upgraded shares of C…,https://www.etfdailynews.com/2025/02/17/cisco-systems-nasdaqcsco-upgraded-at-stocknews-com/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/cisco-systems-inc-logo.jpg&w=240&h=240&zc=2,2025-02-17T06:53:13Z,"StockNews.com upgraded shares of Cisco Systems (NASDAQ:CSCO – Free Report) from a buy rating to a strong-buy rating in a report released on Friday.
Other equities research analysts also recently iss… [+6620 chars]",0.6705
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,UBS Group Issues Positive Forecast for Cisco Systems (NASDAQ:CSCO) Stock Price,"Cisco Systems (NASDAQ:CSCO – Free Report) had its target price raised by UBS Group from $62.00 to $70.00 in a research note released on Thursday,Benzinga reports. The brokerage currently has a neutral rating on the network equipment provider’s stock. A number…",https://www.etfdailynews.com/2025/02/16/ubs-group-issues-positive-forecast-for-cisco-systems-nasdaqcsco-stock-price/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/cisco-systems-inc-logo.jpg&w=240&h=240&zc=2,2025-02-16T09:45:00Z,"Cisco Systems (NASDAQ:CSCO – Free Report) had its target price raised by UBS Group from $62.00 to $70.00 in a research note released on Thursday,Benzinga reports. The brokerage currently has a neutra… [+6429 chars]",0.5106
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,JPMorgan Chase & Co. Forecasts Strong Price Appreciation for Cisco Systems (NASDAQ:CSCO) Stock,"Cisco Systems (NASDAQ:CSCO – Free Report) had its price objective lifted by JPMorgan Chase & Co. from $69.00 to $73.00 in a report published on Thursday morning,Benzinga reports. The brokerage currently has an overweight rating on the network equipment provid…",https://www.etfdailynews.com/2025/02/16/jpmorgan-chase-co-forecasts-strong-price-appreciation-for-cisco-systems-nasdaqcsco-stock/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/cisco-systems-inc-logo.jpg&w=240&h=240&zc=2,2025-02-16T09:02:54Z,"Cisco Systems (NASDAQ:CSCO – Free Report) had its price objective lifted by JPMorgan Chase &amp; Co. from $69.00 to $73.00 in a report published on Thursday morning,Benzinga reports. The brokerage cu… [+6517 chars]",0.5106
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Cisco Systems (NASDAQ:CSCO) Stock Price Up 0.8% Following Analyst Upgrade,"Cisco Systems, Inc. (NASDAQ:CSCO – Get Free Report)’s stock price was up 0.8% during mid-day trading on Friday after StockNews.com upgraded the stock from a buy rating to a strong-buy rating. The stock traded as high as $64.35 and last traded at $64.37. Appro…",https://www.etfdailynews.com/2025/02/16/cisco-systems-nasdaqcsco-stock-price-up-0-8-following-analyst-upgrade/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/cisco-systems-inc-logo-1200x675.jpg&w=240&h=240&zc=2,2025-02-16T08:10:54Z,"Cisco Systems, Inc. (NASDAQ:CSCO – Get Free Report)’s stock price was up 0.8% during mid-day trading on Friday after StockNews.com upgraded the stock from a buy rating to a strong-buy rating. The sto… [+6724 chars]",0.5106
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Cisco Systems (NASDAQ:CSCO) Price Target Raised to $71.00,"Cisco Systems (NASDAQ:CSCO – Free Report) had its target price upped by Citigroup from $68.00 to $71.00 in a research note issued to investors on Thursday,Benzinga reports. The brokerage currently has a buy rating on the network equipment provider’s stock. CS…",https://www.etfdailynews.com/2025/02/16/cisco-systems-nasdaqcsco-price-target-raised-to-71-00/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/cisco-systems-inc-logo.jpg&w=240&h=240&zc=2,2025-02-16T08:10:51Z,"Cisco Systems (NASDAQ:CSCO – Free Report) had its target price upped by Citigroup from $68.00 to $71.00 in a research note issued to investors on Thursday,Benzinga reports. The brokerage currently ha… [+6923 chars]",0.5106
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Top 5G Stocks To Consider – February 14th,"Super Micro Computer, Cisco Systems, and QUALCOMM are the three 5G stocks to watch today, according to MarketBeat’s stock screener tool. 5G stocks are publicly traded companies that are involved in the development, implementation, or utilization of 5G technol…",https://www.etfdailynews.com/2025/02/16/top-5g-stocks-to-consider-february-14th/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/super-micro-computer-inc-logo-1200x675.png?v=20240102162614&w=240&h=240&zc=2,2025-02-16T07:02:45Z,"Super Micro Computer, Cisco Systems, and QUALCOMM are the three 5G stocks to watch today, according to MarketBeat’s stock screener tool. 5G stocks are publicly traded companies that are involved in t… [+4281 chars]",0.5994
"{'id': None, 'name': 'Yahoo Entertainment'}",鉅亨網記者吳承諦 台北,思科調高財測、MWC 3月將開展 台網通業者唱迎春曲,網通廠經歷 2024 年的低谷，今年即將迎回成長。全球最大網通設備商思科看好 AI 驅動網路升級需求，調高 2025 財年營收預測至 560 至 565 億美元，而全球最具影響力的通訊大展 MWC 將於 3 月登場，台廠加速布局高速網路與 AI 應用，,https://tw.stock.yahoo.com/news/%E6%80%9D%E7%A7%91%E8%AA%BF%E9%AB%98%E8%B2%A1%E6%B8%AC-mwc-3%E6%9C%88%E5%B0%87%E9%96%8B%E5%B1%95-%E5%8F%B0%E7%B6%B2%E9%80%9A%E6%A5%AD%E8%80%85%E5%94%B1%E8%BF%8E%E6%98%A5%E6%9B%B2-014321391.html,https://media.zenfs.com/ko/cnyes.com.tw/f61cb7ac8276b1f526af952fa1ef190f,2025-02-15T17:43:21Z,"2024 AI 2025 560 565 MWC 3 /3-3/6 AI 
 AI (CSCO-US) AI 
 (6285-TW) 2025 10% WiFi 7 (3558-TW) 
 (5388-TW) 2025 WiFi 7 2025 
 MWC 3 3 6 5G+6GAI + 40 (3596-TW) (3704-TW) 
••AI 111.4210%",0.0
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Cisco Systems (NASDAQ:CSCO) Price Target Raised to $63.00 at The Goldman Sachs Group,"Cisco Systems (NASDAQ:CSCO – Get Free Report) had its price objective upped by equities research analysts at The Goldman Sachs Group from $56.00 to $63.00 in a note issued to investors on Thursday,Benzinga reports. The firm currently has a “neutral” rating on…",https://www.etfdailynews.com/2025/02/15/cisco-systems-nasdaqcsco-price-target-raised-to-63-00-at-the-goldman-sachs-group/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/cisco-systems-inc-logo-1200x675.jpg&w=240&h=240&zc=2,2025-02-15T08:47:05Z,"Cisco Systems (NASDAQ:CSCO – Get Free Report) had its price objective upped by equities research analysts at The Goldman Sachs Group from $56.00 to $63.00 in a note issued to investors on Thursday,Be… [+6054 chars]",0.5106
"{'id': None, 'name': 'Biztoc.com'}",seekingalpha.com,"Dividend Champion, Contender, And Challenger Highlights: Week Of February 16","Analyst’s Disclosure: I/we have a beneficial long position in the shares of CHCT, CSCO, TROW either through stock ownership, options, or other derivatives. I wrote this article myself, and it expresses my own opinions. I am not receiving compensation for it (…",https://biztoc.com/x/5eb2059cd5ab0ec4,https://biztoc.com/cdn/5eb2059cd5ab0ec4_s.webp,2025-02-15T08:38:03Z,"Analysts Disclosure: I/we have a beneficial long position in the shares of CHCT, CSCO, TROW either through stock ownership, options, or other derivatives. I wrote this article myself, and it expresse… [+144 chars]",0.6249
"{'id': None, 'name': 'Seeking Alpha'}",Justin Law,"Dividend Champion, Contender, And Challenger Highlights: Week Of February 16","Read here to learn more on the latest weekly updates on dividend activity for Dividend Champions, Contenders, and Challengers.",https://seekingalpha.com/article/4758691-dividend-champion-contender-challenger-highlights-week-of-february-16,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1072593728/image_1072593728.jpg?io=getty-c-w1536,2025-02-15T05:44:28Z,"Analysts Disclosure:I/we have a beneficial long position in the shares of CHCT, CSCO, TROW either through stock ownership, options, or other derivatives. I wrote this article myself, and it expresses… [+741 chars]",0.6249
"{'id': None, 'name': 'Yahoo Entertainment'}",,"Market Digest: CSCO, IP, MGM, OMC, PRU, TMO, PPC, NET",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_667c6bfd-4a13-4b51-9779-248bee9fbac7,,2025-02-14T12:00:45Z,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]",0.5423
"{'id': None, 'name': 'Yahoo Entertainment'}",鉅亨網新聞中心,鉅亨速報 - Factset 最新調查：思科系統(CSCO-US)EPS預估上修至3.72元，預估目標價為71.00元,FactSet 最新調查：思科系統(CSCO-US)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊,https://tw.stock.yahoo.com/news/%E9%89%85%E4%BA%A8%E9%80%9F%E5%A0%B1-factset-%E6%9C%80%E6%96%B0%E8%AA%BF%E6%9F%A5-%E6%80%9D%E7%A7%91%E7%B3%BB%E7%B5%B1-csco-181526800.html,https://media.zenfs.com/en/cnyes.com.tw/d4d59484fb843d974b6e63fc5389719b,2025-02-14T10:15:26Z,"1,9001,900Porsche1,900StuttgartZuffenhausenWeissach20231,5005001,900",0.0
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/","Buy, Sell, Or Hold Cisco Stock?","Looking ahead, Cisco raised its full-year revenue outlook to a range of $56 billion to $56.5 billion..",https://www.forbes.com/sites/greatspeculations/2025/02/14/buy-sell-or-hold-cisco-stock/,https://imageio.forbes.com/specials-images/imageserve/67aedea94523d72e85c4f566/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-14T10:00:44Z,"CANADA - 2025/02/09: In this photo illustration, the Cisco Systems logo is seen displayed on a ... [+] smartphone screen. (Photo Illustration by Thomas Fuller/SOPA Images/LightRocket via Getty Images… [+4234 chars]",0.0
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Brokerages Set Cisco Systems, Inc. (NASDAQ:CSCO) PT at $62.72","Shares of Cisco Systems, Inc. (NASDAQ:CSCO – Get Free Report) have been assigned an average rating of “Moderate Buy” from the twenty-two analysts that are currently covering the stock, Marketbeat Ratings reports. Seven analysts have rated the stock with a hol…",https://www.etfdailynews.com/2025/02/14/brokerages-set-cisco-systems-inc-nasdaqcsco-pt-at-62-72/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/cisco-systems-inc-logo-1200x675.jpg&w=240&h=240&zc=2,2025-02-14T08:20:54Z,"Shares of Cisco Systems, Inc. (NASDAQ:CSCO – Get Free Report) have been assigned an average rating of “Moderate Buy” from the twenty-two analysts that are currently covering the stock, Marketbeat Rat… [+6395 chars]",0.6705
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Cisco Systems Target of Unusually Large Options Trading (NASDAQ:CSCO),"Cisco Systems, Inc. (NASDAQ:CSCO – Get Free Report) was the target of some unusual options trading on Thursday. Stock investors purchased 62,314 call options on the stock. This represents an increase of 18% compared to the typical volume of 52,983 call option…",https://www.etfdailynews.com/2025/02/14/cisco-systems-target-of-unusually-large-options-trading-nasdaqcsco/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/cisco-systems-inc-logo-1200x675.jpg&w=240&h=240&zc=2,2025-02-14T08:20:53Z,"Cisco Systems, Inc. (NASDAQ:CSCO – Get Free Report) was the target of some unusual options trading on Thursday. Stock investors purchased 62,314 call options on the stock. This represents an increase… [+6784 chars]",0.5106
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Stock Repurchase Plan Initiated by Cisco Systems (NASDAQ:CSCO) Board,"Cisco Systems (NASDAQ:CSCO – Get Free Report) announced that its Board of Directors has authorized a share repurchase plan on Wednesday, February 12th, RTT News reports. The company plans to buyback $15.00 billion in outstanding shares. This buyback authoriza…",https://www.etfdailynews.com/2025/02/14/stock-repurchase-plan-initiated-by-cisco-systems-nasdaqcsco-board/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/cisco-systems-inc-logo-1200x675.jpg&w=240&h=240&zc=2,2025-02-14T06:12:43Z,"Cisco Systems (NASDAQ:CSCO – Get Free Report) announced that its Board of Directors has authorized a share repurchase plan on Wednesday, February 12th, RTT News reports. The company plans to buyback … [+5352 chars]",0.6705
"{'id': None, 'name': 'Yahoo Entertainment'}",鉅亨研報,【美股法說】 CSCO︱思科系統Cisco Systems AI訂單爆發！後續要注意什麼？,Cisco 本次財報中，AI 相關訂單直接從上一季的 3 億美元跳到 7 億美元，代表市場對思科的 AI 網路設備需求超級旺盛，像是他們家的晶片、光學元件、交換機都賣得很不錯。其中，新推出的 Nexus 9300 交換機，因為採用了 AMD 的 DPU，在網路安全上更上一層樓，也吸引了不少企業,https://tw.stock.yahoo.com/news/%E7%BE%8E%E8%82%A1%E6%B3%95%E8%AA%AA-csco-%E6%80%9D%E7%A7%91%E7%B3%BB%E7%B5%B1cisco-systems-ai%E8%A8%82%E5%96%AE%E7%88%86%E7%99%BC-064934613.html,https://media.zenfs.com/vi/cnyes.com.tw/cc33c9b7428ecdd674602e1a3dea1225,2025-02-13T22:49:34Z,"Cisco AI 3 7 AI Nexus 9300 AMD DPU
 AI Splunk 
 69.3% 68.7% 67%-68%ODM
 AI Splunk AI AI HyperShield AI Hyperfabric AI 2025 
 3 GO
1. $13.75B - $13.95B Q1 68.7% Q1 69.3% Splunk 
2.AI AI $7 Q1 $3… [+151 chars]",0.0
"{'id': None, 'name': 'Yahoo Entertainment'}",Rian Howlett,"Stock market today: Nasdaq leads Dow, S&P 500 higher amid latest inflation test, Trump's next tariff salvo",Investors assessed the prospects for US-Russia peace talks on Ukraine as they waited for fresh wholesale inflation data.,https://finance.yahoo.com/news/live/stock-market-today-nasdaq-leads-dow-sp-500-higher-amid-latest-inflation-test-trumps-next-tariff-salvo-143043412.html,https://s.yimg.com/ny/api/res/1.2/oBR8yr5nIsWIKRTWLr8xQQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/164c04c0-e99e-11ef-bf9c-add9f6e343aa,2025-02-13T14:30:43Z,"US stocks moved higher on Thursday after President Donald Trump said he plans to introduce reciprocal tariffs later in the day. Meanwhile, investors digested another report that suggested inflation i… [+6659 chars]",0.0
"{'id': None, 'name': 'Yahoo Entertainment'}",Rian Howlett,"Stock market today: Dow, S&P 500, Nasdaq edge higher amid latest inflation test, Trump's next tariff salvo",Investors assessed the prospects for US-Russia peace talks on Ukraine as they waited for fresh wholesale inflation data.,https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-edge-higher-amid-latest-inflation-test-trumps-next-tariff-salvo-143043364.html,https://s.yimg.com/ny/api/res/1.2/oBR8yr5nIsWIKRTWLr8xQQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/164c04c0-e99e-11ef-bf9c-add9f6e343aa,2025-02-13T14:30:43Z,"US stocks ticked higher on Thursday after President Donald Trump said he plans to introduce reciprocal tariffs later in the day. Meanwhile, investors digested another report that suggested inflation … [+5202 chars]",-0.4215
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Top 5G Stocks To Watch Now – February 11th,"Super Micro Computer, Cisco Systems, QUALCOMM, Onsemi, and Monolithic Power Systems are the five 5G stocks to watch today, according to MarketBeat’s stock screener tool. 5G stocks refer to companies that are involved in the development, manufacturing, or depl…",https://www.etfdailynews.com/2025/02/13/top-5g-stocks-to-watch-now-february-11th/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/super-micro-computer-inc-logo-1200x675.png?v=20240102162614&w=240&h=240&zc=2,2025-02-13T07:14:54Z,"Super Micro Computer, Cisco Systems, QUALCOMM, Onsemi, and Monolithic Power Systems are the five 5G stocks to watch today, according to MarketBeat’s stock screener tool. 5G stocks refer to companies … [+6562 chars]",0.5994
"{'id': None, 'name': 'Yahoo Entertainment'}",鉅亨網編譯段智恆 綜合外電,〈美股早盤〉科技股反彈、PPI超預期仍有好消息 主要指數開高,美股主要指數周四 (13 日) 開高，原因是科技股大漲提振、美債殖利率下滑，另外稍早最新公布的生產這物價指數 (PPI) 暗示，聯準會 (Fed) 青睞的指標不會這麼糟糕，交易員稍微放下日前消費者物價指數超預期的擔憂。,https://tw.stock.yahoo.com/news/%E7%BE%8E%E8%82%A1%E6%97%A9%E7%9B%A4-%E7%A7%91%E6%8A%80%E8%82%A1%E5%8F%8D%E5%BD%88-ppi%E8%B6%85%E9%A0%90%E6%9C%9F%E4%BB%8D%E6%9C%89%E5%A5%BD%E6%B6%88%E6%81%AF-%E4%B8%BB%E8%A6%81%E6%8C%87%E6%95%B8%E9%96%8B%E9%AB%98-144614986.html,https://media.zenfs.com/ko/cnyes.com.tw/f61cb7ac8276b1f526af952fa1ef190f,2025-02-13T06:46:14Z,"(13 ) (PPI) (Fed) 
 50 0.2% 70 0.4% 500 0.2% 0.2%
 PPI Fed 
 500 0.1% 100 0.3% 0.2%10 5 4.57%
 (TSLA-US) (CSCO-US) PPI 1 
1 PPI 0.4% 12 0.5% 1 0.3%PPI 3.5%PPI Fed (PCE) 1 
BMO Capital Markets I… [+797 chars]",0.0
"{'id': None, 'name': 'Yahoo Entertainment'}",鉅亨網新聞中心,盤中速報 - 思科系統(CSCO-US)大漲5.19%，報65.78美元,思科系統(CSCO-US)盤中上漲，漲跌幅、近日週月績效、相關指數表現、即時新聞資訊。,https://tw.stock.yahoo.com/news/%E7%9B%A4%E4%B8%AD%E9%80%9F%E5%A0%B1-%E6%80%9D%E7%A7%91%E7%B3%BB%E7%B5%B1-csco-us-%E5%A4%A7%E6%BC%B25-144518777.html,https://media.zenfs.com/et/cnyes.com.tw/d4d59484fb843d974b6e63fc5389719b,2025-02-13T06:45:18Z,"(CSCO-US)1322:303.2565.785.19%2,217,52266.1565.78
<ul><li>+0.03%
</li><li>S&amp;P 500+0.21%
</li><li>NASDAQ+0.26%
</li><li>-0.08%
</li></ul>(CSCO-US)
<ul><li> 1 -0.22%
</li><li> 1 +6.28%
</li… [+63 chars]",0.0
