country,date,Inflation,Unemployment Rate,GDP (USD),Interest Rate
India,2020,6.62343677628535,7.859,2674851578587.27,4.13599957786408
India,2019,3.72950573539129,6.51,2835606256558.19,6.89487542729716
India,2018,3.9388264669163,7.652,2702929641648.74,5.36166638954869
Indonesia,2023,3.67013142377007,3.308,1371171152331.16,7.28195525441058
Indonesia,2022,4.20946383402165,3.462,1319076267291.51,-0.955296610119879
Indonesia,2021,1.56012990525673,3.827,1186509691070.97,2.7532239499583
Indonesia,2020,1.9209680056685,4.255,1059054842711.55,9.98592671987597
Indonesia,2019,3.03058664969487,3.59,1119099871385.79,8.62940479031393
Indonesia,2018,3.1983464156241,4.387,1042271532953.49,6.47124983937941
"Iran, Islamic Rep.",2023,44.5791857572797,9.041,404625655204.619,
"Iran, Islamic Rep.",2022,43.4884641742179,9.085,394362621793.035,
"Iran, Islamic Rep.",2021,43.3890162681514,9.282,383436202446.695,
"Iran, Islamic Rep.",2020,30.5941390387295,9.687,262186179355.944,
"Iran, Islamic Rep.",2019,39.9073455697784,10.74,333519146339.191,
"Iran, Islamic Rep.",2018,18.0141183371874,12.195,398880231367.268,
Iraq,2023,4.35835351089586,15.447,250842782139.464,
Iraq,2022,4.99476596381044,15.511,286640340965.517,
Iraq,2021,6.04186489058044,16.173,209691945713.103,
Iraq,2020,0.574162679425795,15.778,180898797516.874,
Iraq,2019,-0.198965380023928,14.109,233636097800.338,
Iraq,2018,0.367441488936849,13.49,227367469034.031,
Ireland,2023,6.29942487419125,4.288,551394889339.778,
Ireland,2022,7.82945736434105,4.501,548570250341.987,
Ireland,2021,2.34034113447044,6.364,531306516907.984,
Ireland,2020,-0.326183651280033,5.623,436555518400.451,
Ireland,2019,0.937842961189274,4.95,407124824064.995,
Ireland,2018,0.471130713712916,5.741,395461216460.418,
Isle of Man,2023,,,,
Isle of Man,2022,,,,
Isle of Man,2021,,,7931193222.06405,
Isle of Man,2020,,,6684225641.02564,
Isle of Man,2019,,,7314967866.28289,
Isle of Man,2018,,,7491649455.92717,
Israel,2023,4.22535211267609,3.596,513611100815.691,
Israel,2022,4.39359665912654,3.695,525000415276.678,-1.68785684647237
Israel,2021,1.51020047690539,4.812,489708278893.053,1.00964623444939
Israel,2020,-0.61441235846577,4.169,411728563086.632,2.31426049991113
Israel,2019,0.84978312826417,3.731,399651065197.871,1.60143922931752
Israel,2018,0.794075660242718,3.917,375149611117.199,2.80575357227233
Italy,2023,5.62219442195901,7.627,2300941152991.81,-0.875338874807456
Italy,2022,8.20128991161718,8.069,2102995942720.44,-1.25116298090401
Italy,2021,1.87378325762481,9.497,2179207773596.09,0.733185622941066
Italy,2020,-0.13770757391651,9.164,1907481094079.23,0.739269303549746
Italy,2019,0.611246943765304,9.951,2019606796583.53,1.53937572616391
Italy,2018,1.13748763600391,10.61,2099435266458.67,1.59237084044719
Jamaica,2023,6.47413734662063,4.4,19423355409.2316,-0.0312361035312853
Jamaica,2022,10.3495688391272,4.083,17097760723.9201,-1.23477619351779
Jamaica,2021,5.86278242801063,5.188,14657586127.0331,3.7862101430332
Jamaica,2020,5.2267777929352,6.501,13812421803.4084,8.30933538446197
Jamaica,2019,3.90510000865872,4.987,15830766570.7266,9.5131944649357
Jamaica,2018,3.73663882152163,5.47,15730792835.5811,8.66801756353355
Japan,2023,3.26813365933163,2.6,4204494802431.55,
Japan,2022,2.49770278172255,2.6,4256410760723.75,
Japan,2021,-0.233352779398264,2.828,5034620784584.98,
Japan,2020,-0.024995834027731,2.809,5055587093501.59,
Japan,2019,0.46877615938395,2.351,5117993853016.51,
Japan,2018,0.989094598021848,2.467,5040880939324.86,
Jordan,2023,2.08486986327134,17.969,50967475352.1127,7.03807269675926
Jordan,2022,4.22915568897117,18.2,48764963380.2817,4.63110801809381
Jordan,2021,1.34609377243118,19.837,46296100140.8451,4.70847117445251
Jordan,2020,0.333294350628378,19.213,43700383098.5916,8.24786468054413
Jordan,2019,0.761514047265601,16.801,44503006338.0282,7.75516318410271
Jordan,2018,4.46231108475481,18.257,43370860704.2254,6.24663101401516
Kazakhstan,2023,14.7249900200331,4.821,262641892078.524,
Kazakhstan,2022,15.0278644440851,4.86,225496328925.494,
Kazakhstan,2021,8.04147134028396,5.546,197112255360.612,
Kazakhstan,2020,6.71815454861464,4.89,171082365861.423,
Kazakhstan,2019,5.33356098916669,4.8,181667184854.501,
Kazakhstan,2018,6.16366247577751,4.85,179339977690.485,
Kenya,2023,7.67139634029402,5.567,108038588970.595,7.0500938448989
Kenya,2022,7.65986268272224,5.707,114448978152.637,5.02892163035786
Kenya,2021,6.10793603659176,5.693,109703658904.994,7.42758100514372
Kenya,2020,5.40516207933392,5.619,100657505750.545,6.7146344090674
Kenya,2019,5.23963795764792,5.014,100378436207.371,7.83110074767397
Kenya,2018,4.6898064677633,4.284,92202979985.2863,8.48796047494691
Kiribati,2023,9.28307374517721,,279208903.337644,
Kiribati,2022,5.34595440908904,,270841698.369345,
Kiribati,2021,2.05361676773907,,289339292.157301,
Kiribati,2020,2.5532455441463,,223123620.597516,
Kiribati,2019,-1.81307995302947,,216985362.338171,
Kiribati,2018,0.564030491493476,,233514703.710292,
"Korea, Dem. People's Rep.",2023,,2.831,,
"Korea, Dem. People's Rep.",2022,,2.805,,
"Korea, Dem. People's Rep.",2021,,3.0,,
"Korea, Dem. People's Rep.",2020,,2.948,,
"Korea, Dem. People's Rep.",2019,,2.782,,
"Korea, Dem. People's Rep.",2018,,2.757,,
"Korea, Rep.",2023,3.5974562502901,2.675,1712792854202.37,3.06189296952557
"Korea, Rep.",2022,5.08951365062842,2.857,1673916511799.71,2.97897986524902
"Korea, Rep.",2021,2.49833333333339,3.639,1818432106880.04,0.117975152059719
"Korea, Rep.",2020,0.537288023411737,3.931,1644312831906.17,1.21885992613016
"Korea, Rep.",2019,0.383000303608136,3.746,1651422932447.77,4.32142949289067
"Korea, Rep.",2018,1.47583935002645,3.824,1725373496825.43,3.16426921092061
Kosovo,2023,4.94432438791283,,10468219225.4869,
Kosovo,2022,11.5805104542012,,9354903061.8898,
Kosovo,2021,3.35369139207997,,9413403724.01899,
Kosovo,2020,0.198227922994854,,7717145217.81247,
Kosovo,2019,2.67599202639893,,7899737577.47286,
Kosovo,2018,1.05379773654991,,7878759714.82322,5.07900884074454
Kuwait,2023,3.64216403030709,2.127,163704878875.85,13.2600017237269
Kuwait,2022,3.98064961990313,2.174,183940215065.171,-12.552895392784
Kuwait,2021,3.42362947609188,3.002,148459291453.471,-19.4686168536897
Kuwait,2020,2.101729548274,3.557,111045470461.207,24.6567666447314
Kuwait,2019,1.09184802655856,2.251,140856394870.02,4.92698776518958
Kuwait,2018,0.543133148199567,2.204,138646316321.596,-5.81511084248104
Kyrgyz Republic,2023,10.7532770416742,3.991,13987627908.8381,5.0170494227889
Kyrgyz Republic,2022,13.9229093174176,4.043,12134931017.9465,-0.829301474662546
Kyrgyz Republic,2021,11.9050398185147,4.096,9249133946.26531,0.543018692651354
Kyrgyz Republic,2020,6.32542296338078,4.63,8270468614.24051,11.1026768503892
Kyrgyz Republic,2019,1.13362257718804,4.295,9371275264.36735,8.36475000741929
Kyrgyz Republic,2018,1.54266145238436,3.67,8271106235.41552,15.5303370528364
Lao PDR,2023,31.2301341732646,1.188,15843155731.2552,
Lao PDR,2022,22.9562225132056,1.209,15468785203.7532,
Lao PDR,2021,3.75562036658877,2.066,18827148530.9347,
Lao PDR,2020,5.10407262959919,2.361,18981805250.2424,
Lao PDR,2019,3.32255881256925,2.537,18740561512.5555,
Lao PDR,2018,2.04039266890201,2.9,18141641089.7963,
Latvia,2023,8.93804623316637,6.465,42247850064.5125,
Latvia,2022,17.3102830198815,6.815,38018905782.397,
Latvia,2021,3.27582937431156,7.513,38185125732.9451,
Latvia,2020,0.219064904842156,8.098,33379927434.6149,
Latvia,2019,2.81140920075615,6.312,33099503950.847,
Latvia,2018,2.53445424186598,7.412,33247935477.3576,
Lebanon,2023,221.341644023365,11.543,,
Lebanon,2022,171.205491336641,11.6,20992421948.8081,
Lebanon,2021,154.756096023393,12.669,23131941556.7843,
Lebanon,2020,84.8643330472041,13.284,31712128253.7961,
Lebanon,2019,3.00538949390383,11.301,51605959131.2741,6.16602246203992
Lebanon,2018,6.07698907889607,10.745,54901519155.5556,3.38554652858344
Lesotho,2023,6.34221743124953,16.457,2117962450.79469,11.4937393751692
Lesotho,2022,8.27180389943028,16.688,2354683088.71995,3.27330476323756
Lesotho,2021,6.04774591950676,18.23,2412130056.55851,4.9309372511699
Lesotho,2020,4.97809676252309,18.399,2053699870.07191,2.27817065812967
Lesotho,2019,5.18708359197982,16.876,2390702295.82777,7.49031602493293
Lesotho,2018,4.7518030162474,16.625,2556247291.99785,-0.330193275641916
Liberia,2023,10.0944535665552,2.933,4240000000.0,
Liberia,2022,7.59298486560313,2.977,4001047000.0,
Liberia,2021,7.81559385858648,3.845,3513049500.0,
Liberia,2020,16.9557241496255,4.109,3176126300.0,
Liberia,2019,26.9662760197878,3.068,3319596500.0,
Liberia,2018,23.5635148953742,3.056,3422754800.0,
Libya,2023,2.37317531435169,18.753,45096462972.4014,
Libya,2022,4.51030149235703,19.282,43246297921.8499,
Libya,2021,2.86833027751019,19.641,35217995647.2862,
Libya,2020,1.44703656998741,19.613,46854285440.642,
Libya,2019,-2.16217883470595,19.05,69254496471.6938,
Libya,2018,13.1702038536721,18.836,76686029772.1483,
Liechtenstein,2023,,,,
Liechtenstein,2022,,,7361504432.19331,
Liechtenstein,2021,,,7710380085.92257,
Liechtenstein,2020,,,6405870210.32293,
Liechtenstein,2019,,,6436467007.11932,
Liechtenstein,2018,,,6692620691.84146,
Lithuania,2023,9.11731962390475,6.841,79789877416.1681,
Lithuania,2022,19.7050461518394,5.955,71033884499.7824,
Lithuania,2021,4.68354420903453,7.112,67037321008.9679,
Lithuania,2020,1.19989444983569,8.487,57412038533.2718,
Lithuania,2019,2.33450937988027,6.255,55122066225.796,
Lithuania,2018,2.69792779208394,6.147,54261795148.5372,
Luxembourg,2023,3.74140361983136,5.184,85755006123.5976,
Luxembourg,2022,6.33600807777919,4.588,81641807865.7591,
Luxembourg,2021,2.52692009066166,5.571,85584105993.8746,
Luxembourg,2020,0.819957302127036,6.766,73699366700.2134,
Luxembourg,2019,1.74332075653848,5.592,69890505323.5842,
Luxembourg,2018,1.5281952430738,5.589,71000359760.4611,
"Macao SAR, China",2023,0.476384495788075,2.235,45803067940.4072,1.31258147229051
"Macao SAR, China",2022,1.04502802369954,2.482,24999113475.8368,4.13427607562499
"Macao SAR, China",2021,0.0264543647054126,2.229,30969334705.0515,6.19379847605196
"Macao SAR, China",2020,0.811410511491651,2.566,25343525935.8358,5.53302614277889
"Macao SAR, China",2019,2.75193081051982,1.749,55082293844.1008,2.8837879182283
"Macao SAR, China",2018,3.00446293166938,1.834,55190661339.7796,1.68886865867205
Madagascar,2023,9.87432675044888,3.069,15790113246.7478,41.2992363184803
Madagascar,2022,8.16059031991844,3.186,15134700203.0497,39.1837693229308
Madagascar,2021,5.81225118787715,3.487,14554754116.5427,39.0494182460374
Madagascar,2020,4.20179312190557,3.284,13051441203.9474,42.7140565591637
Madagascar,2019,5.61051441492365,2.469,14104664678.5063,39.8770894409842
Madagascar,2018,8.59422958870476,2.297,13760033282.2925,43.4833449657503
Malawi,2023,28.7897428247298,5.033,12712150082.0792,8.74625276181583
Malawi,2022,20.953969729969,5.037,12429060150.742,6.98562574929356
Malawi,2021,9.33014410835212,5.662,12378129750.9872,14.5426258743756
Malawi,2020,8.62551469650552,5.728,11769313597.8545,16.9443491985666
Malawi,2019,9.3708360560567,4.966,11051865579.8121,16.6583028004239
Malawi,2018,12.420178108921,5.014,9879231591.52434,24.6227744902615
Malaysia,2023,2.48886560125754,3.869,399705169318.477,7.32680719159387
Malaysia,2022,3.37869862549928,3.93,407605841348.235,-2.34527886822707
Malaysia,2021,2.47710241465447,4.64,373784823672.946,-2.11195861208843
Malaysia,2020,-1.1387021539305,4.54,337456163961.211,4.80149199718223
Malaysia,2019,0.662891865764326,3.26,365177721021.516,4.80161718618398
Malaysia,2018,0.884709160571235,3.3,358788845712.53,4.27704807389124
Maldives,2023,2.92746542425035,4.241,6590894301.9579,9.61638601357274
Maldives,2022,2.33314337624567,4.419,6177118113.94637,7.26773774451153
Maldives,2021,0.543149688737013,5.024,5252457369.55218,8.49646296227074
Maldives,2020,-1.36977425569811,5.434,3712604583.36665,15.4867338047556
Maldives,2019,0.220029731065383,4.562,5726094799.37709,13.0026742761959
Maldives,2018,-0.133373386117595,4.95,5404344162.69888,7.15951700198851
Mali,2023,2.05880228274214,2.956,20661794596.0873,
Mali,2022,9.62147608489072,2.387,18780322203.7584,
Mali,2021,3.92560283104276,3.966,19309463508.0377,
Mali,2020,0.438088940320668,3.528,17465392764.3706,
Mali,2019,-1.65826694846365,3.29,17280250810.0321,
Mali,2018,0.299546507387934,1.62,17070867589.9055,
Malta,2023,5.09396758978883,3.11,22328640241.5553,
Malta,2022,6.15375621933037,2.921,19209979975.2323,
Malta,2021,1.49789217934724,3.394,19718565605.433,
Malta,2020,0.638544956776712,4.347,16385919535.6742,
Malta,2019,1.6420600176894,3.616,16337793530.7788,
Malta,2018,1.15782362451517,3.658,16153779511.1559,
Marshall Islands,2023,,,259300000.0,
Marshall Islands,2022,,,253400000.0,
Marshall Islands,2021,,,258900000.0,
Marshall Islands,2020,,,241800000.0,
Marshall Islands,2019,,,232900000.0,
Marshall Islands,2018,,,220000000.0,
Mauritania,2023,4.95305034506872,10.446,10651709411.4594,
Mauritania,2022,9.52526628622843,10.531,9557966698.25369,
Mauritania,2021,3.56516484650185,11.144,9222536364.01272,
Mauritania,2020,2.3856948845632,11.054,8260752385.23089,
Mauritania,2019,2.30009262117937,10.416,7894764885.82312,
Mauritania,2018,3.06735996058356,10.407,7473550557.07378,
Mauritius,2023,7.05298238454743,5.571,14644524819.0054,0.914376243873279
Mauritius,2022,10.7737512242899,6.322,12927979286.0453,-1.8817473286566
Mauritius,2021,4.02852888157376,7.719,11484348857.8529,3.5999745725893
Mauritius,2020,2.5808007718283,8.626,11408106446.3144,4.53526534336547
Mauritius,2019,0.405655190309553,6.331,14436346979.6355,8.95757108039617
Mauritius,2018,3.21605383144579,6.426,14735695930.9727,6.71215609466
Mexico,2023,5.52796087314389,2.765,1789114434843.46,6.82726295643863
Mexico,2022,7.8962761916855,3.256,1464312692331.58,1.5793605736953
Mexico,2021,5.68920847683753,4.019,1316569466932.59,0.386354415459224
Mexico,2020,3.39683415570006,4.44,1121064767261.88,1.6458420984599
Mexico,2019,3.63596142127046,3.477,1304106203694.81,3.93998795520047
Mexico,2018,4.89935015356551,3.275,1256300182879.73,2.69522694437023
"Micronesia, Fed. Sts.",2023,,,460000000.0,
"Micronesia, Fed. Sts.",2022,5.40874375479067,,430000000.0,
"Micronesia, Fed. Sts.",2021,3.19128406597466,,390000000.0,10.4299741538462
"Micronesia, Fed. Sts.",2020,0.554594630853174,,372000000.0,18.8624815517605
"Micronesia, Fed. Sts.",2019,1.92385170787923,,394000000.0,18.7756345177665
"Micronesia, Fed. Sts.",2018,1.49840023593737,,392000000.0,5.95994897959184
Moldova,2023,13.41701043813,1.555,16539436547.295,3.33363793902442
Moldova,2022,28.7372976766235,0.897,14510490660.2516,-6.25269320835054
Moldova,2021,5.10641129002841,0.785,13691869264.0794,0.954053040073207
Moldova,2020,3.76597122245351,1.186,11530746234.4492,2.46743108413222
Moldova,2019,4.83778351428728,1.466,11736797054.6965,2.75105922952457
Moldova,2018,3.04505397337071,1.196,11252353420.8798,5.46110987490281
Monaco,2023,,,9995350547.12166,
Monaco,2022,,,8800430486.17137,
Monaco,2021,,,8623242743.29564,
Monaco,2020,,,6730736282.78961,
Monaco,2019,,,7383496254.23721,
Monaco,2018,,,7184333936.01355,
Mongolia,2023,10.3475831314339,5.503,20325121393.9074,
Mongolia,2022,15.1479560897226,6.211,17146471713.748,
Mongolia,2021,7.35281243380219,7.747,15286441737.6686,1.38672967252835
Mongolia,2020,3.79604026111247,6.594,13312981429.0891,12.751251517645
Mongolia,2019,7.30106953550723,9.269,14206359017.5143,6.38744086651105
Mongolia,2018,6.82424790145522,5.377,13178094720.4986,9.03445571352021
Montenegro,2023,8.58476910455403,14.621,7530593375.22034,-3.79759139792422
Montenegro,2022,13.0403036347004,14.851,6229801580.79157,-5.97834502982153
Montenegro,2021,2.41080198403165,16.543,5861427505.12493,0.987900164675139
Montenegro,2020,-0.255655699848551,17.878,4769996866.00758,6.09297220318207
Montenegro,2019,0.361563704540767,15.128,5542054181.12616,4.07053896252694
Montenegro,2018,2.611223782638,15.19,5506942238.35668,3.1998303307668
Morocco,2023,6.09114152504141,9.044,144417103249.646,
Morocco,2022,6.65704202759067,9.494,130951926351.241,
Morocco,2021,1.40195883962006,10.576,142022058447.231,
Morocco,2020,0.705968661338261,11.223,121353645057.144,
Morocco,2019,0.303386036590383,9.194,128920266409.458,
Morocco,2018,1.80391671141896,9.271,127341147581.818,
Mozambique,2023,7.12697482131851,3.519,20954220983.5473,17.4723875576335
Mozambique,2022,10.2794018093421,3.596,18883528581.3734,10.0609773062369
Mozambique,2021,6.40847652975692,4.053,16168055475.4449,13.0234604005894
Mozambique,2020,3.48393567493209,3.921,14235420174.1884,13.4759281646703
Mozambique,2019,2.80270307928106,3.646,15512759046.672,13.642538422536
Mozambique,2018,3.91133439990723,3.604,15017358952.8452,18.4866253580844
Myanmar,2023,,3.032,66757619000.0,
Myanmar,2022,,3.057,62253049891.6449,
Myanmar,2021,,4.34,66345291160.1683,
Myanmar,2020,,1.476,79006113643.1906,9.00783472805541
Myanmar,2019,8.82506696804558,0.407,75065106227.6892,10.032984943461
Myanmar,2018,6.87232865662935,0.767,67860515989.517,10.118468387409
Namibia,2023,5.87993463284275,19.365,12351025066.9131,4.24110437522486
Namibia,2022,6.08128114112413,19.695,12567271004.6761,2.0335593460759
Namibia,2021,3.61690530108814,20.922,12402486183.6396,5.2452505218625
Namibia,2020,2.20938236933469,21.004,10583748541.5258,3.09380710033486
Namibia,2019,3.72239414422695,19.921,12541928303.48,8.86737756581921
Namibia,2018,4.29159105337875,19.877,13682019076.4022,5.47138727608474
Nauru,2023,,,154170289.321861,
Nauru,2022,,,156803087.302496,
Nauru,2021,,,175513984.500084,
Nauru,2020,,,124530027.301054,
Nauru,2019,,,124871111.377973,
Nauru,2018,,,130937589.753517,
Nepal,2023,7.11475951738199,10.628,40908073366.8455,
Nepal,2022,7.6507917679853,10.844,41182939600.67,
Nepal,2021,4.14968003360264,12.186,36924841394.2605,
Nepal,2020,5.05236655289212,12.975,33433659301.2466,
Nepal,2019,5.56868547784929,10.389,34186180699.0255,
Nepal,2018,4.0611633875107,10.559,33111525237.149,
Netherlands,2023,3.83839354342808,3.537,1154361305398.06,
Netherlands,2022,10.0012078753473,3.526,1046540797548.64,
Netherlands,2021,2.67572008805385,4.209,1054472123449.6,
Netherlands,2020,1.27246037789161,3.82,932560861701.17,
Netherlands,2019,2.63369910249601,3.379,928903005576.469,
Netherlands,2018,1.7034979474447,3.832,929733599796.862,
New Caledonia,2023,,10.939,,
New Caledonia,2022,,10.71,9623318718.31459,
New Caledonia,2021,,11.54,10071349663.8484,
New Caledonia,2020,,13.558,9454629467.91408,
New Caledonia,2019,,10.88,9475655324.59495,
New Caledonia,2018,,11.702,9896402283.68587,
New Zealand,2023,5.73316283034957,3.729,252175506110.168,
New Zealand,2022,7.17222476016441,3.297,246733522841.353,
New Zealand,2021,3.94112060778728,3.776,253644079784.977,
New Zealand,2020,1.71456170007245,4.595,212697530897.56,
New Zealand,2019,1.61963190184048,4.109,212846907683.439,
New Zealand,2018,1.59829703801696,4.335,211846555690.736,
Nicaragua,2023,8.38765854872536,4.716,17829218219.3591,-1.07265412819915
Nicaragua,2022,10.4674244465991,4.961,15649897116.8965,0.414507364899459
Nicaragua,2021,4.92841396948968,6.118,14144060853.1362,5.86910681876842
Nicaragua,2020,3.68181341625572,6.201,12681569254.2815,5.48690239801175
Nicaragua,2019,5.37628990844126,5.472,12699028889.666,6.70025037839599
Nicaragua,2018,4.94723728039886,5.2,13025234820.8225,8.02399043556612
Niger,2023,3.70097316425842,0.425,16819170420.5653,
Niger,2022,4.22621791916393,0.418,15433852712.2963,
Niger,2021,3.83786802840501,0.78,14915002436.069,
Niger,2020,2.8981937602627,0.594,13744653103.058,
Niger,2019,-2.48979265070846,0.531,12889555561.2299,
Niger,2018,2.96760366004456,0.535,12837307496.8821,
Nigeria,2023,24.6595502031139,3.074,363846332834.618,1.23305048739489
Nigeria,2022,18.8471877843274,3.821,477403400101.174,0.91923189527194
Nigeria,2021,16.9528457221608,5.45,440833635873.827,1.22771853011479
Nigeria,2020,13.2460234276597,5.742,432198898467.795,5.37128021114731
Nigeria,2019,11.3964223378115,5.206,474517490844.461,4.52218849556078
Nigeria,2018,12.0951065173432,5.067,421739251509.08,6.05597715767932
North Macedonia,2023,9.36187249769016,13.174,15763621848.115,-2.1580240376152
North Macedonia,2022,14.2047173195833,14.476,13932436550.0883,-3.8949908013561
North Macedonia,2021,3.23074912132919,15.801,14000283827.0154,0.54891828545638
North Macedonia,2020,1.20007348888487,16.575,12361036913.8409,3.76716860112634
North Macedonia,2019,0.766439573459716,17.414,12606338448.547,4.70038784902453
North Macedonia,2018,1.45831298507117,21.208,12683068114.2388,2.09837749145698
Northern Mariana Islands,2023,,,,
Northern Mariana Islands,2022,,,1096000000.0,
Northern Mariana Islands,2021,,,914000000.0,
Northern Mariana Islands,2020,,,866000000.0,
Northern Mariana Islands,2019,,,1179000000.0,
Northern Mariana Islands,2018,,,1301000000.0,
Norway,2023,5.51784987104659,3.572,485310823603.662,17.8198050632036
Norway,2022,5.76412317852272,3.231,593726965415.619,-19.4429902739663
Norway,2021,3.48388055266678,4.359,503367986030.268,-14.9228767781215
Norway,2020,1.28658490708005,4.424,367633418886.627,5.34941941734859
Norway,2019,2.16773003305402,3.684,408742840909.091,3.80517087143277
Norway,2018,2.76483134528788,3.801,439788625883.8,-3.57599603018969
Oman,2023,0.950782997762827,3.176,108810923276.983,
Oman,2022,2.5061425061425,3.3,111943823146.944,
Oman,2021,1.68221185876085,1.9,87323797139.1417,-5.92398070330169
Oman,2020,-0.40640291946585,2.94,75909492847.8544,18.2141989885354
Oman,2019,0.490815362820671,2.04,88060858257.4772,8.30089840472333
Oman,2018,0.889312370970404,1.8,91505851755.5267,-5.80486611238394
Pakistan,2023,30.7681280657005,5.408,337912301397.727,
Pakistan,2022,19.8738599646655,5.485,374890295666.694,
Pakistan,2021,9.49621056124947,6.338,348516647445.148,-1.45225942307802
Pakistan,2020,9.73999313898155,6.127,300425609817.981,0.739692508004723
Pakistan,2019,10.5783618004555,4.83,320909472770.669,2.93179330274519
Pakistan,2018,5.07805725868917,4.083,356128166704.921,4.51556820489702
Palau,2023,12.7989928661351,,281849062.5,
Palau,2022,12.3526638378124,,255591062.5,
Palau,2021,2.6124818577648,,235752906.25,
Palau,2020,0.218181818181833,,258990843.75,
Palau,2019,0.26737967914444,,281941562.5,
Palau,2018,2.10970464135017,,288546281.25,
Panama,2023,1.48641355277038,6.544,83318176900.0,
Panama,2022,2.85965128834711,8.086,76276116700.0,4.63502823276982
Panama,2021,1.63070337301898,10.177,67396392500.0,5.44450330124734
Panama,2020,-1.5502754080376,14.663,57059846500.0,7.54031997578567
Panama,2019,-0.355083821021245,6.256,69778991200.0,6.51656727060851
Panama,2018,0.761578359399944,5.161,67316471200.0,6.13925501164893
Papua New Guinea,2023,2.29869991296791,2.661,30729242919.4411,12.4139820728789
Papua New Guinea,2022,5.25323922215241,2.689,31647277767.3976,-6.11845567731394
Papua New Guinea,2021,4.48359014042398,3.003,26109413522.3081,-3.5420590153268
Papua New Guinea,2020,4.87167398565555,2.883,23848447849.7467,5.9687772238317
Papua New Guinea,2019,3.92867290939597,2.634,24750626040.5917,7.50880868828631
Papua New Guinea,2018,4.37448921453162,2.635,24109780708.0268,-0.658125153410451
Paraguay,2023,4.63202285403356,5.794,42956263543.9482,
Paraguay,2022,9.76556667164402,6.755,41952910858.0846,
Paraguay,2021,4.787983101236,7.311,39950899938.7482,3.74521256194368
Paraguay,2020,1.76751592356698,7.548,35432178068.1814,11.0890000853411
Paraguay,2019,2.75709727562775,6.595,37925338329.1494,12.0533260672889
Paraguay,2018,3.97561015740694,6.217,40225448340.6322,13.4929626362885
Peru,2023,6.45561348369586,4.899,267603248655.253,
Peru,2022,8.33370630096231,3.85,246488757636.211,7.47452596171798
Peru,2021,4.27166381536798,5.097,226354278280.885,0.814299824349344
Peru,2020,2.00241205759292,7.179,201409694755.934,8.888580606911
Peru,2019,2.25212191358027,3.379,228346006003.648,12.2832644568721
Peru,2018,1.50915423024742,3.492,222597009739.235,11.9886777000573
Philippines,2023,5.97802515541409,2.222,437146372729.942,
Philippines,2022,5.82115811213955,2.598,404353369604.631,
Philippines,2021,3.92718022100332,3.398,394087359848.11,
Philippines,2020,2.3931623931624,2.522,361751145451.597,
Philippines,2019,2.39206534422404,2.237,376823402244.928,6.3544615865094
Philippines,2018,5.30934661627707,2.338,346841896583.515,2.29210640315297
Poland,2023,11.5289127961105,2.743,809200697797.088,
Poland,2022,14.4294507575758,2.811,695607470875.276,
Poland,2021,5.05502704719272,3.268,689170230665.35,
Poland,2020,3.37446972618589,3.155,605914237903.742,
Poland,2019,2.227478809383,3.267,602683770144.88,
Poland,2018,1.81295156542679,3.835,594616687350.017,
Portugal,2023,4.31128191898672,6.509,289114289663.542,
Portugal,2022,7.83269124233323,6.011,256898675068.927,
Portugal,2021,1.26565719069044,6.577,256055879091.139,
Portugal,2020,-0.0124383299575305,6.801,229618773422.577,
Portugal,2019,0.338178410046034,6.464,240115970063.019,
Portugal,2018,0.993715683468326,6.994,242092894542.888,
Puerto Rico,2023,,5.725,117902300000.0,
Puerto Rico,2022,,6.0,113567200000.0,
Puerto Rico,2021,,7.9,106426600000.0,
Puerto Rico,2020,,8.89,103130900000.0,
Puerto Rico,2019,,8.3,105126400000.0,
Puerto Rico,2018,,9.2,100958100000.0,
Qatar,2023,3.02764899198902,0.13,213002809330.267,19.1951159448205
Qatar,2022,4.99527553740761,0.13,235709325708.341,-16.9330145753116
Qatar,2021,2.30446565742003,0.14,179732009554.846,-15.200091892697
Qatar,2020,-2.5403150300476,0.14,144411363345.27,22.5995235529319
Qatar,2019,-0.666641124861147,0.1,176371267689.082,9.93780482543927
Qatar,2018,0.255815382724408,0.11,183334953818.681,-6.6128188668191
Romania,2023,10.3971874764996,5.589,350775856415.189,-3.05841844463584
Romania,2022,13.7954887432521,5.614,296354358293.475,-3.86724262232895
Romania,2021,5.05232876096582,5.59,286578196368.297,0.00307163178423622
Romania,2020,2.63107311184743,5.035,252033792712.145,2.28207952392105
Romania,2019,3.82785432599438,3.912,251677082534.495,0.20117835036637
Romania,2018,4.62548443137779,4.187,243468683030.34,0.585245894985438
Russian Federation,2023,,3.076,2021421476035.42,4.24838463209547
Russian Federation,2022,,3.867,2266029240645.34,-4.50335865315288
Russian Federation,2021,6.69445891957612,4.749,1843392293734.38,-10.2423105030022
Russian Federation,2020,3.38165937237898,5.62,1493075894362.14,5.8252621205664
Russian Federation,2019,4.47036660760173,4.513,1693115002708.32,5.31670923072754
Russian Federation,2018,2.87829723647884,4.871,1657328773461.31,-1.02848259453331
Rwanda,2023,19.789546746467,12.352,14097768472.1883,5.38215661748136
Rwanda,2022,17.6892095588153,15.084,13316160895.0447,0.405904779961628
Rwanda,2021,-0.391346748300791,15.775,11069280649.6459,12.9483222313441
Rwanda,2020,9.85039902274207,11.829,10174387374.3478,9.02726772141586
